0.625	8.4899999945482	5.3062499965926
1.25	8.4899999869073	10.612499983634
1.875	8.4899999761984	15.918749955372
2.5	8.4899999611896	21.224999902974
3.125	8.4899999401544	26.531249812982
3.75	8.4899999106729	31.837499665023
4.375	8.4899998693539	37.143749428423
5	8.4899998114442	42.449999057221
5.625	8.4899997302822	47.756248482837
6.25	8.4899996165315	53.062497603322
6.875	8.4899994571069	58.36874626761
7.5	8.489999233669	63.674994252518
8.125	8.489998920515	68.981241229184
8.75	8.4899984816212	74.287486714186
9.375	8.4899978665	79.593729998437
10	8.4899970043913	84.899970043913
10.625	8.489995796123	90.206205333806
11.25	8.4899941027029	95.512433655407
11.875	8.4899917293296	100.81865178579
12.5	8.489988402984	106.1248550373
13.125	8.4899837410222	111.43103660092
13.75	8.4899772071591	116.73718659844
14.375	8.4899680497763	122.04329071553
15	8.4899552154611	127.34932823192
15.625	8.4899372278276	132.65526918481
16.25	8.4899120176815	137.96107028732
16.875	8.4898766849922	143.26666905924
17.5	8.4898271652898	148.57197539257
18.125	8.4897577621119	153.87685943828
18.75	8.4896604917148	159.18113421965
19.375	8.4895241646701	164.48453069048
20	8.4893330986965	169.78666197393
20.625	8.4890653146603	175.08697211487
21.25	8.488690008222	180.38466267472
21.875	8.4881640062816	185.67858763741
22.5	8.4874268005931	190.96710301335
23.125	8.4863935872426	196.24785170499
23.75	8.4849455112927	201.5174558932
24.375	8.4829159943921	206.77107736331
25	8.4800715725577	212.00178931394
25.625	8.4760850398172	217.19967914531
26.25	8.4704978083103	222.35056746815
26.875	8.4626671549727	227.43417978989
27.5	8.4516922863601	232.4215378749
28.125	8.4363107165385	237.27123890265
28.75	8.414753037943	241.92414984086
29.375	8.384539378881	246.29584425463
30	8.3421941333173	250.26582399952
30.625	8.282846147091	253.66216325466
31.25	8.199668368282	256.23963650881
31.875	8.0830925023172	257.64857351136
32.5	7.9197083302457	257.39052073298
33.125	7.6907210740708	254.7551355786
33.75	7.3697893532949	248.7303906737
34.375	6.9199950235982	237.87482893619
35	6.2895963252766	220.13587138468
35.625	5.4060758079913	192.59145065969
36.25	4.1677983392366	151.08268979733
36.875	2.4323195816669	89.691784573966
37.5	1.3577743374071e-08	5.0916537652768e-07
